"","listings1$id","host_response_time","host_neighbourhood","zipcode","host_is_superhost","host_verifications","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","is_location_exact","property_type","room_type","bed_type","calendar_updated","instant_bookable","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","reviews_per_month","days_btwn_host_review","days_since_last_review","days_since_1st_review","host_response_rate","host_acceptance_rate","host_listings_count","accommodates","bathrooms","bedrooms","beds","price","guests_included","extra_people","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","number_of_reviews","calculated_host_listings_count","count_host_verf","count_amen","days_host_since","weekly_price","monthly_price","security_deposit","cleaning_fee"
"3483",2183117,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews']","t","f","Allston","t","Apartment","Entire home/apt","Real Bed","today","f","moderate","f","f",94,10,9,10,10,9,9,0.96,382,93,615,1,1,1,4,1,1,2,90,1,7,3,30,2,11,41,131,19,1,3,9,997,900,NA,NA,50
"3484",8310660,"NA","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'kba']","t","t","Allston","t","Apartment","Private room","Real Bed","3 months ago","f","moderate","f","f",100,10,10,10,9,9,10,0.41,490,154,313,1,0.94,3,2,1,1,1,75,0,1,2,1125,0,0,0,0,4,3,4,11,803,NA,NA,NA,10
"3485",13464674,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews']","t","f","Allston","t","Apartment","Entire home/apt","Real Bed","5 days ago","t","strict","f","f",40,4,2,10,8,8,2,1.28,46,30,70,1,0.94,2,4,1,1,2,138,1,1,1,25,2,2,2,250,2,2,3,11,116,NA,NA,200,NA
"3486",13509242,"within a few hours","Allston-Brighton","2134","f","['email', 'phone', 'reviews']","t","f","Allston","t","Apartment","Entire home/apt","Real Bed","yesterday","f","moderate","f","f",90,7,8,10,10,9,8,2,57,49,54,1,0.55,1,2,1,1,1,66,1,1,2,25,21,37,64,88,2,1,3,8,111,NA,NA,200,30
"3487",14487262,"within a few hours","Gay Village","2134","f","['email', 'phone', 'reviews', 'manual_offline', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","today","t","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.71,0.98,363,4,2,2,2,199,1,1,3,1125,0,0,0,1,0,58,4,16,960,NA,NA,400,95
"3488",4526384,"within an hour","Roxbury","2134","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","a week ago","t","strict","f","f",83,9,9,9,9,8,8,0.41,351,126,537,1,1,7,6,2,4,6,400,6,3,4,1125,5,28,58,148,7,7,4,12,888,3495,9395,NA,200
"3489",14454943,"within an hour","NA","2134","f","['email', 'phone', 'facebook', 'google', 'jumio']","t","t","Allston","f","Apartment","Private room","Real Bed","yesterday","t","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,1,1,2,1,1,1,65,1,13,1,1125,10,40,70,345,0,1,4,11,869,NA,NA,100,30
"3490",7245413,"NA","Allston-Brighton","2134","f","['phone', 'reviews']","t","f","Allston","t","Apartment","Shared room","Real Bed","14 months ago","f","flexible","f","f",20,8,2,8,8,4,6,0.08,55,396,396,1,0.94,1,2,1,1,1,50,1,1,1,1125,0,0,0,0,1,1,2,0,451,290,800,NA,NA
"3491",5967421,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'kba']","t","t","Allston","t","Apartment","Private room","Real Bed","3 days ago","t","strict","f","f",95,10,10,10,10,9,9,2.78,91,40,519,0.99,0.93,24,2,1,1,1,89,1,13,2,1125,3,18,48,138,46,24,4,10,610,475,1650,NA,25
"3492",13782612,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews']","t","f","Allston","t","Apartment","Private room","Real Bed","5 days ago","f","moderate","f","f",93,9,9,10,9,10,9,3,373,35,43,1,0.71,1,2,1,1,1,52,1,32,1,1125,0,0,0,0,3,1,3,12,416,NA,NA,100,10
"3493",3419711,"within a few hours","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'kba']","t","t","Allston","t","House","Private room","Real Bed","2 weeks ago","f","strict","f","f",92,9,9,10,10,9,9,2.19,429,42,666,0.95,0.99,6,2,2,1,1,70,1,17,1,1125,5,13,23,298,47,6,4,12,1095,380,1500,NA,10
"3494",13684251,"within a few hours","Gay Village","2134","f","['email', 'phone', 'reviews', 'manual_offline', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","today","t","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.71,0.98,363,3,1,2,2,139,1,1,3,1125,1,1,1,1,0,58,4,15,960,NA,NA,400,95
"3495",6089975,"NA","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'kba']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","5 weeks ago","f","moderate","f","f",80,9,10,10,10,8,8,0.26,249,386,483,1,0.94,1,3,1,0,2,269,1,17,1,1125,29,59,89,89,4,1,4,10,732,NA,NA,400,40
"3496",5870922,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'kba']","t","t","Allston","t","Apartment","Private room","Real Bed","a week ago","f","strict","f","f",96,10,10,10,10,9,9,2.72,79,32,531,0.99,0.93,24,2,1,1,1,91,1,13,2,90,0,5,35,125,46,24,4,9,610,500,1750,NA,25
"3497",7277653,"within a day","Allston-Brighton","2134","t","['email', 'phone', 'reviews', 'kba']","t","t","Allston","t","Apartment","Private room","Real Bed","yesterday","f","flexible","f","f",95,10,10,10,10,10,9,4.31,168,32,385,1,0.77,1,2,1,1,1,70,2,17,1,1125,13,39,69,69,52,1,4,13,553,NA,NA,NA,NA
"3498",1529321,"within an hour","Allston-Brighton","2134","t","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","House","Private room","Real Bed","2 weeks ago","f","strict","f","f",91,9,9,9,9,9,9,3.09,64,30,1081,1,0.95,13,2,2,1,1,68,1,13,1,1125,0,0,0,256,109,10,4,12,1145,500,1120,NA,NA
"3499",9473811,"NA","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'kba']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","3 months ago","f","moderate","f","f",80,7,6,9,9,9,8,0.38,546,134,257,1,0.94,3,5,1,2,2,200,1,1,2,1125,0,0,0,0,3,3,4,12,803,1200,NA,NA,20
"3500",13126713,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","t","Allston","t","House","Private room","Real Bed","yesterday","t","strict","f","f",80,8,7,10,10,9,8,0.68,537,102,111,1,0.82,6,2,2,1,1,130,1,3,1,1125,28,58,88,363,2,4,5,16,648,NA,NA,NA,50
"3501",13028247,"within a few hours","Allston-Brighton","2163","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","today","f","moderate","f","f",100,10,10,10,10,10,10,1,826,45,45,1,0.78,1,2,1,1,1,70,1,13,2,90,1,10,18,51,1,1,4,12,871,NA,NA,NA,NA
"3502",1525494,"within an hour","Allston-Brighton","2134","t","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","House","Private room","Real Bed","a week ago","f","strict","f","f",90,9,9,10,10,9,9,2.21,34,94,1111,1,0.95,13,2,2,1,1,66,1,13,1,1125,2,9,38,313,80,10,4,13,1145,450,1450,NA,NA
"3503",13996398,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews']","t","f","Allston","t","Apartment","Private room","Real Bed","3 weeks ago","f","flexible","f","f",100,10,10,10,10,10,10,2,339,30,49,1,0.67,1,2,1,1,1,50,1,2,3,1125,0,0,0,0,2,1,3,9,388,NA,NA,NA,NA
"3504",12176027,"NA","Allston-Brighton","2134","f","['phone', 'reviews']","t","f","Allston","t","House","Private room","Real Bed","5 months ago","f","flexible","f","f",100,8,9,9,8,9,9,0.47,196,138,152,1,0.94,1,2,1,1,1,45,1,1,7,30,0,0,0,0,2,1,2,13,348,NA,NA,NA,NA
"3505",14044530,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'weibo', 'jumio']","t","t","Allston","t","Apartment","Private room","Real Bed","5 weeks ago","t","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,1,1,2,1,1,1,48,1,1,3,15,0,0,0,0,0,1,5,11,778,NA,NA,95,NA
"3506",14650655,"within a few hours","Theater District","2134","f","['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","today","f","moderate","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.94,0.84,18,3,1,0,1,125,2,20,1,1125,28,58,88,363,0,7,6,11,1603,NA,NA,100,45
"3507",6179374,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'kba']","t","t","Allston","t","House","Private room","Real Bed","a week ago","f","strict","f","f",67,8,9,10,10,9,8,0.24,156,348,392,1,0.67,14,1,1.5,1,1,58,1,1,1,1125,30,60,90,365,3,9,4,8,548,500,NA,NA,50
"3508",8751275,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Private room","Real Bed","yesterday","f","strict","f","f",88,9,9,10,9,9,9,5.71,954,26,359,1,0.99,3,2,1,1,1,59,2,1,1,1125,10,17,18,169,64,3,5,12,1313,400,1800,100,20
"3509",8882195,"within a few hours","Gay Village","2134","f","['email', 'phone', 'reviews', 'manual_offline', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","today","t","strict","f","f",90,9,10,9,9,10,9,1.14,673,104,287,0.71,0.98,363,2,1,1,0,139,0,2,3,1125,15,35,65,111,10,58,4,17,960,NA,NA,400,80
"3510",14473323,"within a few hours","Gay Village","2134","f","['email', 'phone', 'reviews', 'manual_offline', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","today","t","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.71,0.98,363,4,2,2,2,239,1,1,3,1125,15,40,66,114,0,58,4,17,960,NA,NA,400,95
"3511",8029788,"NA","Allston-Brighton","2134","f","['email', 'phone', 'reviews']","t","f","Allston","t","Apartment","Entire home/apt","Real Bed","12 months ago","f","flexible","f","f",100,10,8,10,10,8,8,0.08,14,390,390,1,0.94,1,3,1,2,2,200,1,1,1,1125,0,0,0,0,1,1,3,9,404,NA,NA,NA,NA
"3512",1902160,"within a day","Allston-Brighton","2135","f","['email', 'phone', 'facebook', 'reviews']","t","f","Allston","t","Apartment","Private room","Real Bed","3 weeks ago","f","strict","f","f",96,9,9,9,10,10,9,0.65,530,43,944,1,1,1,1,1,1,1,72,1,1,2,180,0,0,0,248,20,1,4,4,1474,350,1400,NA,10
"3513",7783953,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","House","Private room","Real Bed","a week ago","f","strict","f","f",100,10,10,10,10,10,10,0.09,170,350,350,1,1,5,2,1,1,1,128,1,43,7,28,0,0,7,7,1,5,4,11,520,NA,NA,500,80
"3514",7931331,"within a few hours","Gay Village","2134","f","['email', 'phone', 'reviews', 'manual_offline', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","today","t","strict","f","f",95,10,10,9,10,9,9,1.75,578,65,382,0.71,0.98,363,6,2,2,3,269,2,2,3,1125,17,37,67,113,21,58,4,18,960,NA,NA,300,80
"3515",6277566,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","Townhouse","Private room","Real Bed","2 months ago","f","flexible","f","f",73,5,9,7,9,9,7,0.19,720,107,501,1,1,1,2,1,1,1,230,1,1,3,1125,0,0,0,0,3,1,4,15,1221,NA,NA,NA,NA
"3516",9570618,"within a few hours","NA","2134","f","['email', 'phone', 'reviews', 'kba']","t","t","Allston","f","Condominium","Private room","Real Bed","2 weeks ago","f","flexible","f","f",97,10,9,10,10,9,9,3.53,20,41,295,1,0.77,1,3,1,1,1,120,1,1,1,1125,27,57,87,362,32,1,4,13,315,NA,NA,NA,NA
"3517",3609536,"within an hour","Mission District","2163","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","f","Apartment","Private room","Real Bed","7 weeks ago","f","moderate","f","f",100,10,10,10,10,10,10,0.36,326,497,771,1,1,2,2,1,1,1,70,1,1,1,1125,0,0,0,0,9,1,4,8,1097,NA,NA,NA,NA
"3518",9470342,"NA","Allston-Brighton","2134","f","['email', 'phone', 'reviews']","t","f","Allston","t","Apartment","Private room","Real Bed","4 months ago","f","flexible","f","f",100,10,8,10,8,8,10,0.12,138,273,273,1,0.94,2,2,1,1,1,50,1,1,1,1125,0,0,0,0,1,1,3,6,411,250,800,NA,NA
"3519",2672058,"within an hour","NA","2134","f","['email', 'phone', 'facebook', 'reviews', 'kba']","t","t","Allston","f","Apartment","Private room","Real Bed","6 days ago","f","strict","f","f",84,9,8,8,9,10,9,0.34,26,94,894,1,0.9,1,2,1,1,1,85,1,17,2,1125,3,3,3,3,10,1,5,8,920,NA,NA,100,NA
"3520",14572086,"within an hour","Allston-Brighton","2135","f","['email', 'phone', 'reviews']","t","f","Allston","t","Apartment","Entire home/apt","Real Bed","5 days ago","t","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,1,2,4,1,2,2,150,1,1,1,1125,15,44,74,349,0,2,3,8,73,NA,NA,NA,NA
"3521",13451383,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Private room","Real Bed","5 days ago","t","strict","f","f",97,10,9,10,10,9,9,3.91,244,29,69,1,0.98,3,2,1,1,1,80,1,2,1,1125,1,1,17,17,6,3,4,12,313,NA,NA,NA,25
"3522",14773223,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Private room","Real Bed","4 days ago","f","moderate","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,1,1,3,1,1,2,67,1,20,1,1125,2,32,62,62,0,1,6,13,323,NA,NA,NA,15
"3523",9078482,"NA","Allston-Brighton","2134","f","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Private room","Real Bed","10 months ago","f","flexible","f","f",100,9,9,10,10,9,10,0.23,1602,277,285,1,0.94,1,2,2,1,1,45,1,32,2,10,0,0,0,0,2,1,5,12,1887,290,1150,200,20
"3524",4032126,"within a few hours","Allston-Brighton","2134","f","['email', 'phone', 'facebook', 'reviews', 'kba']","t","t","Allston","t","Apartment","Private room","Real Bed","2 months ago","f","moderate","f","f",87,9,9,9,10,9,9,0.37,2127,41,754,0.9,0.78,6,1,1,1,1,40,1,1,7,1125,0,0,0,217,9,2,5,7,2881,200,1000,100,50
"3525",8704828,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Private room","Real Bed","yesterday","f","strict","f","f",91,10,9,10,10,9,9,3.09,960,26,353,1,0.99,3,2,1,1,1,69,2,13,1,1125,6,6,6,6,34,3,5,10,1313,450,1800,100,20
"3526",14303761,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'kba']","t","t","Allston","t","Apartment","Private room","Real Bed","3 weeks ago","f","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.67,14,1,1.5,1,1,55,1,1,1,1125,30,60,90,365,0,9,4,11,548,NA,NA,NA,50
"3527",4964365,"within a few hours","Allston-Brighton","2134","f","['email', 'phone', 'facebook', 'reviews', 'kba']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","2 months ago","f","flexible","f","f",92,9,9,10,10,9,10,0.39,768,54,486,1,1,1,5,1,2,2,180,4,17,1,1125,0,0,5,253,6,1,5,14,1254,NA,NA,NA,80
"3528",13681910,"within a few hours","Gay Village","2134","f","['email', 'phone', 'reviews', 'manual_offline', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","today","t","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.71,0.98,363,6,2,3,3,279,1,1,3,1125,0,0,0,0,0,58,4,14,960,NA,NA,400,95
"3529",10208321,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Private room","Real Bed","2 months ago","t","flexible","f","f",100,9,8,10,10,9,10,0.86,190,86,93,1,1,1,2,1,1,1,50,1,1,2,6,0,0,0,0,2,1,4,9,283,NA,NA,100,6
"3530",12026868,"within an hour","Allston-Brighton","NA","f","['email', 'phone', 'facebook', 'reviews', 'weibo', 'jumio']","t","t","Allston","t","Apartment","Private room","Real Bed","2 months ago","t","flexible","f","f",60,4,2,10,10,6,4,1.02,297,55,82,1,1,1,2,0.5,1,1,25,1,32,5,1125,0,0,0,0,2,1,6,12,379,NA,NA,NA,5
"3531",11043756,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews']","t","f","Allston","t","House","Shared room","Real Bed","7 weeks ago","f","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.33,6,1,1.5,1,1,60,1,1,1,1125,30,60,90,365,0,4,3,10,480,NA,NA,NA,50
"3532",7462268,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Allston","f","House","Private room","Real Bed","a week ago","t","flexible","f","f",97,10,10,10,10,9,10,2.32,351,31,436,1,1,8,2,2,1,1,75,0,1,1,1125,0,11,15,290,32,8,5,12,787,395,1600,100,35
"3533",7602994,"NA","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Private room","Futon","4 months ago","f","strict","f","f",96,10,10,10,10,10,10,0.44,173,229,367,1,0.94,1,1,1,1,1,28,1,2,7,1125,0,0,0,0,5,1,4,10,540,252,900,NA,10
"3534",6373729,"NA","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","House","Private room","Real Bed","6 weeks ago","f","flexible","f","f",100,8,10,10,10,8,8,0.07,48,475,475,1,0.94,1,4,1,1,2,75,2,23,2,6,0,0,0,0,1,1,4,14,523,360,NA,200,35
"3535",8921130,"NA","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","8 months ago","f","flexible","f","f",100,10,10,10,10,10,10,0.26,590,224,255,1,0.94,1,2,1,1,1,129,1,1,1,1125,0,0,0,4,2,1,4,12,845,712,2309,NA,NA
"3536",10436811,"NA","Allston-Brighton","2134","f","['email', 'phone', 'jumio']","t","f","Allston","t","Apartment","Private room","Real Bed","7 months ago","t","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.94,1,2,1,1,1,50,1,1,2,1125,0,0,0,0,0,1,3,11,773,NA,NA,NA,25
"3537",14026059,"within an hour","Brookline","2445","t","['email', 'phone', 'facebook', 'reviews', 'kba']","t","t","Mission Hill","t","Apartment","Private room","Real Bed","today","f","moderate","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,1,3,1,2.5,1,1,75,1,1,5,120,5,19,19,31,0,1,5,12,1305,350,1200,NA,NA
"3538",14503389,"within an hour","NA","2138","f","['email', 'phone', 'reviews']","t","f","Allston","f","House","Private room","Real Bed","3 weeks ago","t","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,1,4,1,1,1,1,85,1,27,1,1125,2,18,42,312,0,2,3,11,105,NA,NA,NA,NA
"3539",14610297,"within an hour","Medford","2445","f","['email', 'phone', 'reviews']","t","f","Brighton","t","Bed & Breakfast","Private room","Real Bed","today","f","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.91,37,3,1,1,1,155,2,23,2,1125,5,28,39,168,0,20,3,12,517,NA,NA,NA,25
"3540",4332035,"within a few hours","West End","2446","f","['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']","t","t","Longwood Medical Area","t","Apartment","Entire home/apt","Real Bed","4 days ago","f","moderate","f","t",94,10,10,10,10,10,9,0.05,402,681,681,0.96,0.68,313,3,1,1,2,272,1,1,20,1125,6,36,66,124,1,61,4,17,1083,NA,5970,NA,100
"3541",9807292,"within a few hours","West End","2446","f","['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']","t","t","Longwood Medical Area","t","Apartment","Entire home/apt","Real Bed","4 days ago","f","moderate","f","t",94,10,10,10,10,10,9,1.17,377,49,359,0.96,0.68,313,5,2,2,2,350,1,1,20,1125,22,52,82,140,0,61,4,15,1083,NA,NA,NA,100
"3542",7789055,"within an hour","Cambridge","2139","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","today","t","strict","f","f",89,9,9,9,10,10,9,2.98,391,62,406,1,0.98,7,8,2,3,5,329,4,13,1,1125,18,42,68,333,38,5,4,14,797,NA,NA,100,90
"3543",14902894,"within an hour","Cambridge","2139","f","['email', 'phone', 'reviews']","t","f","Allston","t","House","Private room","Real Bed","yesterday","f","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.81,5,4,1,1,3,140,2,7,2,1125,24,47,77,352,0,1,3,10,824,NA,NA,100,20
"3544",14866400,"within an hour","Somerville","2145","f","['email', 'phone', 'reviews']","t","f","Charlestown","t","Apartment","Private room","Real Bed","4 days ago","t","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,1,6,1,2,1,1,70,1,1,1,1,0,0,4,279,0,1,3,11,199,NA,NA,NA,NA
"3545",14584547,"within a day","Harvard Square","2138","f","['email', 'phone']","t","f","Allston","t","Apartment","Entire home/apt","Real Bed","3 weeks ago","f","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.86,1,5,4,1,2,2,295,1,1,7,1125,29,59,89,364,0,1,2,9,75,NA,NA,500,200
"3546",14400847,"within a few hours","Somerville","2145","f","['email', 'reviews']","t","f","Charlestown","t","Condominium","Private room","Real Bed","a week ago","f","flexible","f","f",100,10,10,10,10,10,10,2,24,28,31,1,1,1,1,1,1,1,80,1,1,1,3,16,36,49,49,2,1,2,13,55,NA,NA,NA,NA
"3547",14510982,"within an hour","Cambridge","2139","f","['email', 'phone', 'reviews']","t","f","Allston","t","House","Entire home/apt","Real Bed","yesterday","f","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.93,4,4,1,2,2,240,2,7,3,1125,30,60,90,180,0,1,3,13,740,NA,NA,NA,60
"3548",14848154,"within an hour","Somerville","2145","f","['email', 'phone', 'reviews', 'jumio']","t","t","Charlestown","f","Apartment","Private room","Real Bed","yesterday","t","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.96,1,28,3,1,1,2,88,2,16,1,1125,28,55,85,360,0,8,4,14,793,NA,NA,95,NA
"3549",14774426,"within an hour","Somerville","2145","f","['email', 'phone', 'facebook', 'reviews']","t","f","Charlestown","t","Entire Floor","Private room","Real Bed","today","f","moderate","f","f",100,10,10,10,10,10,10,1,135,27,27,1,0.95,5,2,1,1,1,80,1,1,1,1125,9,39,69,344,1,1,4,6,162,NA,NA,NA,25
"3550",14487346,"within an hour","Somerville","2145","f","['email', 'phone', 'reviews', 'jumio']","t","t","Charlestown","t","Apartment","Private room","Real Bed","yesterday","t","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,1,12,2,1,1,1,80,1,7,3,180,6,36,66,341,0,1,4,12,1401,NA,NA,500,100
"3551",14550228,"within a day","Cambridge","2139","f","['email', 'phone']","t","f","Allston","t","Apartment","Private room","Real Bed","a week ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.5,1,2,1,1,1,113,1,1,5,1125,30,60,90,90,0,1,2,12,47,NA,NA,NA,230
"3552",14566657,"within an hour","Cambridge","2141","f","['email', 'phone', 'reviews', 'jumio', 'kba']","t","t","West End","t","Apartment","Entire home/apt","Real Bed","a week ago","t","moderate","f","f",60,6,6,6,4,8,6,1,420,41,41,0.86,0.99,5,3,1,1,1,180,1,1,1,1125,8,30,57,329,1,2,5,17,461,NA,NA,NA,NA
